latitude,longitude,name,provider,full_address,data_center_count,aggregated_power,aggregated_area,yearbuilt,sources,avg_name_similarity,avg_provider_similarity,state,facility_type_orig,log_power,log_area,ftype_Building,ftype_Campus,ftype_Individual,aggregated_power_imputed
25.7914961,-80.37958189999999,QTS · 11234 NW 20th Street,QTS,"11234 NW 20th Street, Miami, FL, USA",1,2.0,38000.0,2008.0,datacenterhawk; datacenters.com,1.0,1.0,FL,Individual,1.0986122886681098,10.545367754151743,False,False,True,2.0000000000000004
25.793027,-80.3812425,EdgeConneX · MIA01,EdgeConnex,"2132 NW 114th Avenue, Miami, FL, USA",1,1.5,32000.0,2015.0,datacenterhawk,1.0,1.0,FL,Individual,0.9162907318741551,10.373522431293592,False,False,True,1.5
25.7933177,-80.33358109999999,CoreSite · MI2,CoreSite,"2100 NW 84th Avenue, Doral, FL, USA",2,0.0,103000.0,1991.0,datacenterhawk,1.0,1.0,FL,Building,0.0,11.542493975902508,True,False,False,0.0
25.7952595,-80.3432196,Aptum Technologies · 2300 NW 89th Place,Aptum Technologies,"2300 NW 89th Place, Doral, FL, USA",3,,,1984.0,datacenterhawk,0.7657657657657658,0.4583333333333333,FL,Ambiguous/Flagged,,,False,False,False,
25.79547075,-80.34320432924858,Aptum Technologies: MIA-89P Data Center,Aptum Technologies,"2300 NW 89th Pl, Doral, FL, 33172, USA",1,2.0,50176.0,1984.0,datacenters.com,1.0,1.0,FL,Individual,1.0986122886681098,10.823312033358421,False,False,True,2.0000000000000004
25.7961266,-80.3799457,Radius DC · 11300 NW 25th Street,RadiusDC,"11300 NW 25th Street, Sweet Water, FL, USA",2,,173500.0,2001.0,datacenterhawk; datacenters.com,1.0,1.0,FL,Individual,1.2313987016677856,12.063938642041201,False,False,True,2.426018163897978
25.797544,-80.23003260000002,CoreSite · MI1,Coresite,"2115 NW 22nd Street, Miami, FL, USA",3,0.0,43330.0,2002.0,datacenterhawk; datacenters.com,0.7301587301587301,0.5402298850574713,FL,Building,0.0,10.676623593166008,True,False,False,0.0
25.848329,-80.19481200000001,iM Critical · Miami,iM Critical,"100 NE 80th Terrace, Miami, FL, USA",1,,,1957.0,datacenterhawk; datacenters.com,1.0,1.0,FL,Individual,,,False,False,True,
25.8845794,-80.24720649999999,Iron Mountain Data Centers · MIA-1,Iron Mountain,"2925 NW 120th Terrace, Miami, FL, USA",1,16.0,150000.0,2026.0,datacenterhawk; datacenters.com,1.0,1.0,FL,Individual,2.833213344056216,11.918397239722838,False,False,True,16.0
25.9454596,-80.19147509999999,EdgeConneX · MIA02,EdgeConneX,"475 NE 185th Street, Miami, FL, USA",1,2.0,65518.0,1983.0,datacenterhawk; datacenters.com,1.0,1.0,FL,Individual,1.0986122886681098,11.090095455895215,False,False,True,2.0000000000000004
26.1849652,-80.28689949999999,Sunrise Data Services · T-Mobile Everglades MSO,FP&L,"4850 NW 103rd Ave., Sunrise, FL, USA",1,1.75,33560.0,2018.0,datacenterhawk,1.0,1.0,FL,Individual,1.0116009116784799,10.42111995751504,False,False,True,1.75
26.185051,-80.19083309999999,365 Data Centers · FL1,365 Data Centers,"3250 W Commercial Blvd, Suite 140Fort Lauderdale, Miami, FL, USA",1,0.935,83326.0,1990.0,datacenterhawk; datacenters.com,1.0,1.0,Miami,Individual,0.6601073264817452,11.330527905288127,False,False,True,0.935
26.1901149,-80.1932918,Flexential · Fort Lauderdale,Flexential,"5301 NW 33rd Avenue, Fort Lauderdale, FL, USA",1,,64164.0,1994.0,datacenterhawk,1.0,1.0,FL,Individual,0.6515498161315918,11.069213169678562,False,False,True,0.9185118667778662
26.1993898,-98.2321541,MDC Data Centers · MCA2,MDC Data Centers,"422 South 11th Street, McAllen, TX, USA",1,0.5,16000.0,1990.0,datacenterhawk; datacenters.com,1.0,1.0,TX,Individual,0.4054651081081644,9.680406499268875,False,False,True,0.5
26.19973476413753,-98.23187922354096,MDC McAllen - MCA2,MDC Data Centers,"422 S 11th St, McAllen, TX, 78501, USA",1,1.0,,2020.0,datacentermap,1.0,1.0,TX,Individual,0.6931471805599453,,False,False,True,1.0
26.201918,-98.2316325,1547 Realty · McAllenFeatured,1547 Critical Systems Realty,"200 South 10th Street, McAllen, TX, USA",2,,,1978.0,datacenterhawk; datacentermap,0.4864864864864865,0.2272727272727272,TX,Ambiguous/Flagged,,,False,False,False,
26.2898239,-80.1299085,Volico · FLL1,Volico,"500 Green Road, Deerfield, FL, USA",1,,152000.0,2002.0,datacenterhawk,1.0,1.0,FL,Individual,2.5587656497955322,11.931642378754141,False,False,True,11.91985983737899
26.3818261,-80.0843453,365 Data Centers · BR4,365 Data Centers,"3500 NW Boca Raton Blvd, Bldg 900, Boca Raton, FL, USA",1,,34000.0,1999.0,datacenterhawk,1.0,1.0,Boca Raton,Individual,0.9803263545036316,10.434145214930487,False,False,True,1.6653259411311065
26.3889623,-80.1091478,Equinix · MI3,Equinix,"4680 Conference Way S, Suite 150, Boca Raton, FL, USA",1,,,1977.0,datacenterhawk,1.0,1.0,Boca Raton,Individual,,,False,False,True,
27.4244645,-80.4092194,Data Shelter · 2299 S Rock Road,Data Shelter LLC,"2299 S Rock Road, Fort Pierce, FL, USA",1,0.85,17000.0,1964.0,datacenterhawk,1.0,1.0,FL,Individual,0.6151856390902335,9.741027444837728,False,False,True,0.8500000000000001
27.689285116863775,-99.45361269764452,MDC Laredo - LDO1,MDC Data Centers,"13619 Cabezut Dr, Laredo, TX, 78045, USA",1,0.65,8400.0,2018.0,datacentermap; datacenters.com,1.0,1.0,TX,Individual,0.5007752879124892,9.036106025364846,False,False,True,0.6499999999999999
27.690588,-99.449913,MDC Data Centers · LDO1,Media Networks Services,"13619 Cabezut Drive, Unitec Industrial Park, Laredo, TX, USA",1,,8400.0,2018.0,datacenterhawk,1.0,1.0,Laredo,Individual,0.5036318302154541,9.036106025364846,False,False,True,0.6547200330774139
27.94601,-82.35113109999999,Centersquare · TPA1-AFeatured,Tampa Electric Co,"9310 Florida Palm Drive, Tampa, FL, USA",1,9.0,96000.0,1999.0,datacenterhawk; datacenters.com,1.0,1.0,FL,Individual,2.302585092994046,11.472113887062386,False,False,True,9.000000000000002
27.9477083,-82.4595212,"Wow! Business · 400 North Tampa Street, Suite 1000",Wow! Business,"400 North Tampa Street, Suite 1000, Tampa, FL, USA",2,0.0,473000.0,1973.0,datacenterhawk; datacenters.com,1.0,1.0,Tampa,Individual,0.0,13.06685278163674,False,False,True,0.0
27.9489863,-82.45702539999999,"Ace Host · 412 E Madison St, Ste 1010",Ace Host,"412 E Madison St, Ste 1010, Tampa, FL, USA",1,2.0,10000.0,1966.0,datacenterhawk; datacenters.com,1.0,1.0,Tampa,Individual,1.0986122886681098,9.210440366976517,False,False,True,2.0000000000000004
27.9499419,-82.4584011,365 Data Centers · TA1,365 Data Centers,"655 N Franklin Street, Suite 1000, Tampa, FL, USA",1,0.91,212000.0,1957.0,datacenterhawk,1.0,1.0,Tampa,Individual,0.6471032420585385,12.264346270624157,False,False,True,0.9100000000000001
28.0047931,-82.35819529999999,Hivelocity · TPA 2,TECO Energy,"5908 Hampton Oaks Parkway, Suite D, Tampa, FL, USA",2,0.0,120000.0,1998.0,datacenterhawk; datacenters.com,1.0,1.0,Tampa,Individual,0.0,11.695255355062795,False,False,True,0.0
28.01986,-82.52475629999999,Hivelocity: TPA1 Tampa Data Center,Hivelocity,"8010 Woodland Center Boulevard suite 500, Tampa, FL, USA",1,,,2012.0,datacenters.com,1.0,1.0,FL,Individual,,,False,False,True,
28.0198921,-82.5245997,Hivelocity · TPA 1,Hivelocity,"8010 Woodland Center Boulevard, Suite 700, Tampa, FL, USA",2,0.0,89758.0,1990.0,datacenterhawk,1.0,1.0,Tampa,Building,0.0,11.4048835798745,True,False,False,0.0
28.0369549,-82.540938,Flexential · Tampa - West,Flexential,"9417 Corporate Lake Drive, Tampa, FL, USA",2,0.0,31600.0,2000.0,datacenterhawk,1.0,1.0,FL,Building,0.0,10.360944044643913,True,False,False,0.0
28.0738516,-82.3683068,Flexential · Tampa - North,Flexential,"8350 Parkedge Drive, Tampa, FL, USA",2,0.0,60166.0,2015.0,datacenterhawk; datacenters.com,1.0,1.0,FL,Individual,0.0,11.004879308237822,False,False,True,0.0
28.0794567,-81.9754699,Cologix · LAK1,Lakeland Electric,"2850 Interstate Drive, Lakeland, FL, USA",1,1.528,105000.0,2013.0,datacenterhawk; datacenters.com,1.0,1.0,FL,Individual,0.927428476284611,11.561725152903833,False,False,True,1.528
28.2603016,-80.6947575,SD Data Center · 8635 Holiday Springs Road,SD Data Center,"8635 Holiday Springs Road, Melbourne, FL, USA",1,1.0,24665.0,2013.0,datacenterhawk; datacenters.com,1.0,1.0,FL,Individual,0.6931471805599453,10.113181056125933,False,False,True,1.0
28.4271462,-81.41983929999999,CoreSite · OR1,American Tower,"9701 S John Young Parkway, Orlando, FL, USA",1,,130000.0,1984.0,datacenterhawk; datacenters.com,1.0,1.0,FL,Individual,2.331418037414551,11.775297421715827,False,False,True,9.292526377165224
28.6146104,-81.3856287,HostDime: Orlando Data Center (Coming 2024),HostDime,"980 Wymore Road, Eatonville, FL, USA",1,,100000.0,2024.0,datacenters.com,1.0,1.0,FL,Individual,2.605271339416504,11.51293546492023,False,False,True,12.5348973556897
28.6151072,-81.38576359999999,HostDime · 1000 Wymore Road,HostDime,"1000 Wymore Road, Eatonville, FL, USA",1,,88000.0,2018.0,datacenterhawk,1.0,1.0,FL,Individual,1.7116326093673706,11.385103457032141,False,False,True,4.537995484419651
28.617402,-81.3937728,HostDime · DimeNOC,Duke Energy,"440 West Kennedy Boulevard, Suite 1, Orlando, FL, USA",2,0.0,116742.0,1985.0,datacenterhawk,1.0,1.0,Orlando,Building,0.0,11.667730216560193,True,False,False,0.0
28.6181794,-81.39346689999999,"Atlantic.Net · 440 West Kennedy Boulevard, Suite 3",Eaton,"440 West Kennedy Boulevard, Suite 3, Orlando, FL, USA",1,,116742.0,1985.0,datacenterhawk,1.0,1.0,Orlando,Individual,2.518630266189575,11.667730216560193,False,False,True,11.411584448274372
28.70250688094194,-100.50190529328688,MDC Eagle Pass - EGP1,MDC Data Centers,"464 Bliss St, Eagle Pass, TX, 78852, USA",1,0.5,5208.0,2023.0,datacentermap; datacenters.com,1.0,1.0,TX,Individual,0.4054651081081644,8.558143177745192,False,False,True,0.5
29.4140042,-98.8029432,Microsoft Azure: San Antonio - Texas,Microsoft Azure,"15000 Lambda Dr, San Antonio, TX, 78245, USA",1,,159000.0,2018.0,datacentermap; datacenters.com,1.0,1.0,TX,Individual,2.8574259281158447,11.976665770490767,False,False,True,16.41663751012925
29.4189881,-98.7876189,CyrusOne · SAT5,CyrusOne,"14719 Omicron Dr, San Antonio, TX, USA",4,0.0,762620.0,2019.0,datacenterhawk; datacentermap; datacenters.com,1.0,1.0,TX,Individual,0.0,13.544516463398601,False,False,True,0.0
29.4293716,-98.4867924,H5 Data Centers · 100 Taylor Street,CPS Energy,"100 Taylor Street, San Antonio, TX, USA",1,4.5,85000.0,1914.0,datacenterhawk; datacenters.com,1.0,1.0,TX,Individual,1.7047480922384253,11.350418300109132,False,False,True,4.5
29.4478852,-98.6524784,QTS · SAT2 DC1,QTS,"8535 Potranco Road, San Antonio, TX, USA",2,0.0,338721.0,2021.0,datacenterhawk,0.9285714285714286,1.0,TX,Building,0.0,12.732934990933217,True,False,False,0.0
29.4665583,-98.68811850000002,CyrusOne · SAT1,CyrusOne,"9999 Westover Hills Boulevard, San Antonio, TX, USA",1,9.0,110000.0,1996.0,datacenterhawk; datacenters.com,1.0,1.0,TX,Individual,2.302585092994046,11.608244735642321,False,False,True,9.000000000000002
29.468672712740684,-98.69897443448168,Microsoft San Antonio (SAT15),Microsoft,"3555 Westover Link, San Antonio, TX, 78251, USA",1,,245000.0,2024.0,datacentermap,1.0,1.0,TX,Individual,3.4349567890167236,12.409017571151187,False,False,True,30.030071696649003
29.4709312,-98.6729514,CyrusOne · SAT2,CyrusOne,"9554 Westover Hills Boulevard, San Antonio, TX, USA",1,36.0,372000.0,2014.0,datacenterhawk; datacenters.com,1.0,1.0,TX,Individual,3.6109179126442243,12.826651821423713,False,False,True,36.0
29.4717406,-98.6715761,Stream Data Centers · San Antonio II,Stream Data Centers,"9550 Westover Hills Blvd, San Antonio, TX, USA",1,10.0,75840.0,1998.0,datacenterhawk; datacenters.com,1.0,1.0,TX,Individual,2.3978952727983707,11.236394322495983,False,False,True,10.000000000000002
29.473598,-98.6698383,CyrusOne · SAT3,CyrusOne,"9500 Westover Hills Boulevard, San Antonio, TX, USA",1,,184202.0,2015.0,datacenterhawk,1.0,1.0,TX,Individual,2.677098512649536,12.123793689315669,False,False,True,13.542836166086826
29.502932,-98.55688399374372,SATC Data Center,SATC Co-Location Services,"3463 Magic Drive, San Antonio, TX, 78229, USA",1,10.0,,2005.0,datacentermap,1.0,1.0,TX,Individual,2.3978952727983707,,False,False,True,10.000000000000002
29.7281271,-95.445072,DataBank · HOU5 - Galleria,CyrusOne,"4201 Southwest Freeway, Houston, TX, USA",2,0.0,112000.0,1969.0,datacenterhawk,1.0,1.0,TX,Building,0.0,11.626263078808801,True,False,False,0.0
29.7292139,-95.4535421,LOGIX Fiber Networks · 4635 Southwest Freeway,LOGIX Fiber Networks,"4635 Southwest Freeway, Houston, TX, USA",1,,,1971.0,datacenterhawk,1.0,1.0,TX,Individual,,,False,False,True,
29.74926049999999,-95.4723059,Switch · Houston 1,Switch,"5555 San Felipe Drive, Houston, TX, USA",1,,8000.0,1983.0,datacenterhawk; datacentermap,1.0,1.0,TX,Individual,0.6626011729240417,8.987321812850125,False,False,True,0.9398316150147086
29.7533755,-95.3657529,"Netrality Data Centers · 1301 Fannin Street, Suite 1100",Reliant,"1301 Fannin Street, Suite 1100, Houston, TX, USA",3,,,1981.0,datacenterhawk; datacenters.com,1.0,1.0,Houston,Individual,,,False,False,True,
29.7547911,-95.3699316,InterConnX Realty · 1415 Louisiana Street,InterConnX Realty,"1415 Louisiana Street, Houston, TX, USA",1,,520000.0,1983.0,datacenterhawk,1.0,1.0,TX,Individual,0.5154482126235962,13.161586013632684,False,False,True,0.6743888158389231
29.7591341,-95.3660673,LOGIX Fiber Networks · 777 Walker Street,LOGIX Fiber Networks,"777 Walker Street, Houston, TX, USA",1,,565538.0,1972.0,datacenterhawk,1.0,1.0,TX,Individual,0.4512145221233368,13.24553453767754,False,False,True,0.5702180924845723
29.759863,-95.366355,Crown Castle Houston (TX1),Crown Castle,"801 Louisiana St, Houston, TX, 77002, USA",1,1.0,5370.0,2007.0,datacentermap,1.0,1.0,TX,Individual,0.6931471805599453,8.58876938990546,False,False,True,1.0
29.7600612,-95.362102,"Quasar Data Center · 1001 Texas Avenue, Suite 310",Quasar,"1001 Texas Avenue, Suite 310, Houston, TX, USA",1,13.7,120000.0,1883.0,datacenterhawk; datacentermap,1.0,1.0,Houston,Individual,2.6878474937846906,11.695255355062795,False,False,True,13.7
29.7946172,-95.7448377,EdgeConneX · HOU01,EdgeConneX,"1510 Primewest Parkway, Katy, TX, USA",3,1.0,91400.0,1999.0,datacenterhawk; datacentermap; datacenters.com,0.6535353535353535,1.0,TX,Individual,0.6931471805599453,11.423011698301428,False,False,True,1.0
29.8029821,-95.7556755,Element Critical · Houston One,Element Critical,"22000 Franz Road, Katy, TX, USA",1,26.0,118248.0,2014.0,datacenterhawk; datacentermap; datacenters.com,1.0,1.0,TX,Individual,3.295836866004329,11.680547849658803,False,False,True,26.0
29.84406,-95.560354,Data Canopy · 11003 Corporate Centre Drive,Centerpoint,"11003 Corporate Centre Drive, Houston, TX, USA",3,34.5,640000.0,2014.0,datacenterhawk; datacenters.com,1.0,1.0,TX,Individual,3.56953269648137,13.369225017834633,False,False,True,34.5
29.8442358,-95.5550862,DataBank · HOU1 - Westway Park,"CenterPoint Energy Houston Electric, LLC","5150 Westway Park Boulevard, Houston, TX, USA",2,0.0,162000.0,2009.0,datacenterhawk,1.0,1.0,TX,Building,0.0,11.995357787034976,True,False,False,0.0
29.8443008,-95.5566866,DataBank · HOU2 - Westway Park,DataBank,"5170 Westway Park Boulevard, Houston, TX, USA",2,0.0,160000.0,2012.0,datacenterhawk,1.0,1.0,TX,Building,0.0,11.982935344196433,True,False,False,0.0
29.8917534,-97.7219889,Prime Data Centers · Farm to Market Road 2720,Prime Data Centers,"Farm to Market Road 2720, Lockhart, TX, USA",1,,,2017.0,datacenterhawk,1.0,1.0,TX,Individual,,,False,False,True,
29.9359553,-95.364309,Equinix · HO1,Equinix,"1515 Aldine Meadows Road, Houston, TX, USA",2,0.0,108336.0,1999.0,datacenterhawk; datacenters.com,1.0,1.0,TX,Individual,0.0,11.593002018224842,False,False,True,0.0
29.9416577,-95.4172734,Lumen: Houston 1 Data Center,Lumen,"12001 North Freeway, Houston, TX, USA",2,,51300.0,1989.0,datacentermap; datacenters.com,1.0,1.0,TX,Individual,1.5542383193969727,10.84546552414626,False,False,True,3.7314812747984893
29.9424742,-95.415788,Sungard Availability Services · HOU-12175,CNP,"12175 North Freeway, Houston, TX, USA",1,1.1,27291.0,2000.0,datacenterhawk,1.0,1.0,TX,Individual,0.7419373447293773,10.214348897935315,False,False,True,1.1
29.9426314,-95.4164759,Digital Realty · 12231 North Freeway,Digital Realty,"12231 North Freeway, Houston, TX, USA",1,,53910.0,1989.0,datacenterhawk,1.0,1.0,TX,Individual,1.26475191116333,10.895089817707918,False,False,True,2.5422138433801122
29.9431111,-95.4172784,Digital Realty · 12031 North Freeway,Digital Realty,"12031 North Freeway, Houston, TX, USA",2,0.0,427521.0,2012.0,datacenterhawk; datacenters.com,1.0,1.0,TX,Individual,0.0,12.965761028023133,False,False,True,0.0
29.9434568,-95.4158439,Sungard Availability Services · HOU-12025,Sungard Availability Services,"12025 North Freeway, Houston, TX, USA",1,,23000.0,1989.0,datacenterhawk,1.0,1.0,TX,Individual,0.9436980485916138,10.043292972227004,False,False,True,1.5694658801995347
29.9441910643831,-95.42303152342129,Data Foundry: Houston 2 Data Center,Data Foundry,"660 Greens Parkway, Houston, TX, 77067, USA",1,0.05,350000.0,1994.0,datacentermap; datacenters.com,1.0,1.0,TX,Individual,0.04879016416943205,12.765691290604371,False,False,True,0.050000000000000044
29.9444803,-95.4166586,Digital Realty · 12235 North Freeway,Digital Realty,"12235 North Freeway, Houston, TX, USA",1,,87500.0,1989.0,datacenterhawk,1.0,1.0,TX,Individual,1.1890690326690674,11.37940550085183,False,False,True,2.2840224661799065
29.9452445,-95.4240214,Switch · Houston 2,Switch,"660 Greens Parkway, Houston, TX, USA",3,,350000.0,2015.0,datacenterhawk; datacenters.com,1.0,1.0,TX,Individual,0.670208752155304,12.765691290604371,False,False,True,0.9546453144719125
29.9529136,-90.0733933,"Fogo Data Centers · 935 Gravier Street, Floor 10",Fogo Data Centers,"935 Gravier Street, Floor 10, New Orleans, LA, USA",1,,401481.0,1981.0,datacenterhawk,1.0,1.0,New Orleans,Individual,1.180729627609253,12.902917979483526,False,False,True,2.2567495506132023
29.96693545,-95.4192182,"FIBERTOWN - Houston, Texas",FIBERTOWN,"12031 North Freeway, Houston, TX, 77067, USA",1,,30000.0,2011.0,datacentermap,1.0,1.0,TX,Individual,1.551369547843933,10.308985993422082,False,False,True,3.7179271870000346
29.99610449999999,-95.5632588,Serverfarm · HOU2 Building 1,Serverfarm,"15555 Cutten Road, Houston, TX, USA",2,0.0,478257.0,1990.0,datacenterhawk,0.9642857142857144,1.0,TX,Campus,0.0,13.077905614815496,False,True,False,0.0
30.0184646,-95.8616639,Serverfarm · HOU1,Serverfarm,"28401 Betka Road, Hockley, TX, USA",1,,355544.0,2009.0,datacenterhawk,1.0,1.0,TX,Individual,3.3930487632751465,12.781407102493054,False,False,True,28.756534748275662
30.0660371,-95.4590494,TRG Datacenters · Houston OneFeatured,TRG Datacenters,"2626 Spring Cypress Road, Spring, TX, USA",1,2.25,120000.0,2017.0,datacenterhawk; datacenters.com,1.0,1.0,TX,Individual,1.1786549963416462,11.695255355062795,False,False,True,2.25
30.1777869,-95.4864793,Stream Data Centers · Houston I,Entergy,"4001 Technology Forest BlvdThe Woodlands, Houston, TX, USA",1,2.4,74901.0,2012.0,datacenterhawk; datacentermap; datacenters.com,1.0,1.0,TX,Individual,1.2237754316221157,11.223935871418504,False,False,True,2.4
30.1989158,-97.7137848,Switch · Texas 3,Switch,"4100 Smith School Rd, Austin, TX, USA",4,60.0,455000.0,2010.0,datacenterhawk; datacenters.com,0.9375,1.0,TX,Campus,4.110873864173311,13.02805489573287,False,True,False,60.00000000000001
30.1998721,-97.7050509,LightEdge · Austin II,LightEdge,"7000-B Burleson Road, Austin, TX, USA",1,,264755.0,1999.0,datacenterhawk,1.0,1.0,TX,Individual,2.096543312072754,12.486563926096371,False,False,True,7.137990742975379
30.200528,-97.7066468,LightEdge: Austin II Data Center,LightEdge,"7000 Burleson Rd, Austin, TX, 78744, USA",1,2.0,58471.0,1994.0,datacentermap; datacenters.com,1.0,1.0,TX,Individual,1.0986122886681098,10.976303286160228,False,False,True,2.0000000000000004
30.2059898,-97.6978126,CyrusOne · AUS2,CyrusOne,"7301 Metropolis Drive, Austin, TX, USA",4,0.0,70000.0,2012.0,datacenterhawk; datacenters.com,1.0,1.0,TX,Building,0.0,11.156264806643742,True,False,False,0.0
30.2068418,-97.7010928,CyrusOne · AUS3,CyrusOne,"7100 Metropolis Drive, Austin, TX, USA",4,,,2015.0,datacenterhawk; datacenters.com,0.4933333333333333,0.4736842105263157,TX,Ambiguous/Flagged,,,False,False,False,
30.2097805,-97.71634608157729,Hostway Austin Trade Center,"Hostway Services, Inc","6110 Trade Center Dr, Austin, TX, 78744, USA",1,,60000.0,2004.0,datacentermap,1.0,1.0,TX,Individual,0.9398204684257507,11.002116507732017,False,False,True,1.559521862088852
30.212073,-97.6959423,Digital Realty · AUS11,Austin Energy Company,"7500 Metro Center Drive, Austin, TX, USA",2,0.0,85688.0,2000.0,datacenterhawk; datacenters.com,1.0,1.0,TX,Building,0.0,11.358479741621911,True,False,False,0.0
30.2121195,-97.69589126682894,MOD Mission Critical: AU2 - DRT Austin Data Center PoP,MOD Mission Critical,"7500 Metro Center Dr, Austin, TX, 78744, USA",1,4.2,86000.0,2001.0,datacentermap; datacenters.com,1.0,1.0,TX,Individual,1.6486586255873816,11.362114203075018,False,False,True,4.2
30.2142909,-97.7126804,LightEdge · Austin I,LightEdge,"2916 Montopolis Drive, Suite 300, Austin, TX, USA",1,,30960.0,1999.0,datacenterhawk; datacenters.com,1.0,1.0,Austin,Individual,1.2375540733337402,10.34048362692364,False,False,True,2.4471716159211767
30.2159764,-97.6946253,Switch · AUS01,Digital Realty,"7401 E Ben White Boulevard, Austin, TX, USA",4,,40000.0,1999.0,datacenterhawk; datacenters.com,1.0,1.0,TX,Individual,1.4026343822479248,10.596659732783579,False,False,True,3.0658969974965213
30.217209,-81.581937,TierPoint · JAX,TierPoint,"8324 Baymeadows Way, Jacksonville, FL, USA",2,0.0,119330.0,1982.0,datacenterhawk; datacenters.com,1.0,1.0,FL,Individual,0.0,11.689656423450938,False,False,True,0.0
30.245577,-81.58308099999999,Flexential · Jacksonville,Flexential,"4905 Belfort Road, Jacksonville, FL, USA",2,0.0,35184.0,1999.0,datacenterhawk,1.0,1.0,FL,Building,0.0,10.468375134400649,True,False,False,0.0
30.2542917,-81.60412769999999,EdgeConneX · JAX01,EdgeConnex,"6602 Executive Park Court N, Unit 105, Jacksonville, FL, USA",1,,17600.0,1993.0,datacenterhawk,1.0,1.0,Jacksonville,Individual,0.7034352421760559,9.77571099759397,False,False,True,1.0206823313568032
30.2610165,-97.7221365,LOGIX Fiber Networks · 1905 East 6th Street,LOGIX Fiber Networks,"1905 East 6th Street, Austin, TX, USA",1,,,1985.0,datacenterhawk; datacenters.com,1.0,1.0,TX,Individual,,,False,False,True,
30.2732215,-81.6138663,Cologix · JAX2,Cologix,"4800 Spring Park Road, Jacksonville, FL, USA",1,,125000.0,1971.0,datacenterhawk; datacenters.com,1.0,1.0,FL,Individual,1.9605087041854858,11.736077016252437,False,False,True,6.102939441286338
30.28691379999999,-89.7374591,EdgeConneX · SLI01,EdgeConneX,"2070 Gause Boulevard E, Slidell, LA, USA",1,,27270.0,2002.0,datacenterhawk,1.0,1.0,LA,Individual,1.9000452756881714,10.213579145500994,False,False,True,5.686197157603956
30.3314378,-81.662921,Cologix · JAX1,JEA,"421 West Church Street, Jacksonville, FL, USA",3,,10200.0,1960.0,datacenterhawk; datacenters.com,1.0,1.0,FL,Individual,0.10644572973251343,9.23024103368252,False,False,True,0.1123175590361627
30.342447,-97.6974115,Element Critical · Austin,Element Critical,"8025 N Interstate 35, Austin, TX, USA",1,,62300.0,2001.0,datacenterhawk,1.0,1.0,TX,Individual,0.7004997134208679,11.03973275601109,False,False,True,1.0147592581972162
30.3770376,-95.6693902,Data Journey The Bunker,,"Data Journey 550 Club Dr., Montgomery TX, TX, 77316, USA",1,,240000.0,1981.0,datacentermap,1.0,1.0,TX,Individual,2.015896797180176,12.388398368982115,False,False,True,6.5074570294814675
30.3777017,-95.6688032,Data Journey · Data Center One,Data Journey,"552 Club Drive, Montgomery, TX, USA",3,0.0,254000.0,1982.0,datacenterhawk; datacenters.com,1.0,1.0,TX,Individual,0.0,12.445093483000798,False,False,True,0.0
30.387558,-91.092567,Transformyx · 6867 Bluebonnet Blvd,Transformyx,"6867 Bluebonnet Blvd, Baton Rouge, LA, USA",1,,32000.0,1989.0,datacenterhawk,1.0,1.0,LA,Individual,0.8345479965209961,10.373522431293592,False,False,True,1.3037724997282485
30.4360445,-97.7660812,DataBank · AUS1,DataBank,"7218 McNeil Drive, Suite 300, Austin, TX, USA",2,0.0,12700.0,1983.0,datacenterhawk; datacenters.com,1.0,1.0,Austin,Individual,0.0,9.44943600950432,False,False,True,0.0
30.4717835,-84.3536542,EdgeConneX · TAL01,EdgeConneX,"1531 Commonwealth Business Dr, Units 404-408, Tallahassee, FL, USA",1,,11810.0,2006.0,datacenterhawk,1.0,1.0,Tallahassee,Individual,0.5090982913970947,9.376786579611847,False,False,True,0.6637902643517737
30.481318,-97.6225528,Skybox Datacenters · AUS01,Oncor,"600 New Meister Lane, Pflugerville, TX, USA",2,0.0,289740.0,2023.0,datacenterhawk; datacentermap,1.0,1.0,TX,Individual,0.0,12.576742699459881,False,False,True,0.0
30.4878633,-97.6469232,Sabey Data Centers · SDC Austin Building 1,Sabey Data Centers,"1300 Louis Henna Blvd, Round Rock, TX, USA",2,0.0,440000.0,2023.0,datacenterhawk; datacentermap,1.0,1.0,TX,Individual,0.0,12.994532278619134,False,False,True,0.0
30.487871,-97.672582,Switch · AUS04,Switch,"150 Dell Way, Round Rock, TX, USA",1,,,2024.0,datacenterhawk,1.0,1.0,TX,Individual,,,False,False,True,
30.5673396,-97.3876019,Blueprint Projects · 1601 E Martin Luther King Jr Boulevard,Blueprint Projects,"1601 E Martin Luther King Jr Boulevard, Taylor, TX, USA",1,,135000.0,2023.0,datacenterhawk,1.0,1.0,TX,Individual,3.0246188640594482,11.813037464800539,False,False,True,19.58615709144067
30.6741477,-96.3736116,FIBERTOWN · 110 North Main Street,FIBERTOWN,"110 North Main Street, Bryan, TX, USA",1,3.0,47000.0,1919.0,datacenterhawk; datacentermap; datacenters.com,1.0,1.0,TX,Individual,1.3862943611198906,10.757924157061597,False,False,True,3.0
31.058023,-97.297899,Rowan Digital Infrastructure · Moriah,Birch Infrastructure and Quinbrook Infrastructure Partners,"2810 Bob White Road, Temple, TX, USA",1,10.0,81000.0,2022.0,datacenterhawk,1.0,1.0,TX,Individual,2.3978952727983707,11.302216779257382,False,False,True,10.000000000000002
