latitude,longitude,name,provider,full_address,facility_type,data_center_count,aggregated_power,aggregated_area,yearbuilt,sources,avg_name_similarity,avg_provider_similarity
35.084504,-106.6488567,bigbyte.cc: bigbyte,,"123 Central Avenue Northwest, Albuquerque, NM, USA",Individual,1,3.0,62000.0,,datacenters.com,1.0,1.0
35.0845334,-106.6489579133839,MOD Mission Critical: AQ1 - Big Byte Albuquerque Data Center PoP,MOD Mission Critical,"123 Central Ave NW, Albuquerque, NM, 87102, USA",Individual,1,,,,datacenters.com,1.0,1.0
35.0845449,-106.6488732,bigbyte.cc Corp. · 123 Central Ave. NW,Public Service Company of New Mexico,"123 Central Ave. NW, Albuquerque, NM, USA",Individual,1,,60000.0,1950.0,datacenterhawk,1.0,1.0
35.08618885,-106.65171430125426,Centersquare: ABQ1-A Albuquerque Data Center,Centersquare,"400 Tijeras Ave NW, Albuquerque, NM, 87102, USA",Individual,2,1.0,420.0,,datacenters.com,0.9772727272727273,1.0
35.0865452,-106.6517403,"Centersquare · ABQ1-A,B",Public Service Company of New Mexico,"400 Tijeras Avenue NW, Albuquerque, NM, USA",Individual,1,1.868,421290.0,1981.0,datacenterhawk,1.0,1.0
35.0866984,-106.7408169,Connect · 8351 Daytona Road NW,Oppidan Investment Company,"8351 Daytona Road NW, Alburquerque, NM, USA",Individual,1,,90301.0,2024.0,datacenterhawk,1.0,1.0
35.0886967,-106.6526183,H5 Data Centers · 505 Marquette Avenue NW,PNM,"505 Marquette Avenue NW, Albuquerque, NM, USA",Individual,2,0.0,225000.0,1966.0,datacenterhawk; datacenters.com,1.0,1.0
35.1003085,-106.5709518,CenterServ: Albuquerque Data Center,CenterServ,"6565 Americas Parkway, Albuquerque, NM, USA",Individual,1,,,,datacenters.com,1.0,1.0
35.108267,-80.8458011,Charlotte Colocation Center: Charlotte Data Center,,"5821 Fairview Rd, Charlotte, NC, USA",Individual,1,1.0,50000.0,,datacenters.com,1.0,1.0
35.135374,-80.9369536,Flexential · Charlotte - South,Flexential,"8910 Lenox Pointe Drive B, Charlotte, NC, USA",Building,2,0.0,66666.0,2000.0,datacenterhawk,1.0,1.0
35.1354027,-80.9369318,Flexential: Charlotte - South Data Center,Flexential,"8910 Lenox Pointe Drive, Charlotte, NC, USA",Ambiguous/Flagged,2,,,,datacenters.com,0.6785714285714286,0.3333333333333333
35.1731908,-80.9281183,TierPoint · CL4,"XO Communications, Zayo, Windstream Wholesale","1805 Center Park Drive, Charlotte, NC, USA",Individual,2,,60850.0,1999.0,datacenterhawk; datacenters.com,1.0,1.0
35.1786726,-80.92811809999999,TierPoint · CLT,Level 3,"4021 Rose Lake Drive, Charlotte, NC, USA",Individual,1,,43000.0,1999.0,datacenterhawk,1.0,1.0
35.1800476,-80.92635969999999,Tier.Net Technologies · 1612 Cross Beam Drive,Duke Energy,"1612 Cross Beam Drive, Charlotte, NC, USA",Individual,1,,18068.0,1986.0,datacenterhawk,1.0,1.0
35.1937132,-80.9378231,Segra · Charlotte 1,Segra,"3100 International Airport Drive, Charlotte, NC, USA",Individual,1,,7800.0,2002.0,datacenterhawk; datacenters.com,1.0,1.0
35.1937622,-80.93848539999999,Segra: Charlotte Two Data Center,Segra,"3101 International Airport Drive, Charlotte, NC, USA",Individual,1,2.0,28000.0,,datacenters.com,1.0,1.0
35.2031039,-89.8084231,DataBank · MEM1,DataBank,"7620 Appling Center Drive, Memphis, TN, USA",Individual,1,,20000.0,1999.0,datacenterhawk; datacenters.com,1.0,1.0
35.2046469,-101.831604,Lumen: Amarillo 1 Data Center,Lumen,"512 SE 8th Ave, Amarillo, TX, USA",Individual,1,,5000.0,,datacenters.com,1.0,1.0
35.204858094098924,-101.8318042710433,Lumen Amarillo 1,Lumen,"512 SE 8th Avenue, Amarillo, TX, 79101, USA",Individual,1,,5000.0,,datacentermap,1.0,1.0
35.2215699,-80.8360056,Digital Realty · 731 East Trade Street,Duke Energy,"731 East Trade Street, Charlotte, NC, USA",Building,2,0.0,40879.0,2000.0,datacenterhawk,1.0,1.0
35.2218867,-80.8355376,Digital Realty · CLT10,Duke Energy,"113 North Myers Street, Charlotte, NC, USA",Individual,2,2.0,29200.0,1999.0,datacenterhawk; datacenters.com,1.0,1.0
35.2220969,-80.83676679999999,Deep Edge Realty · 701 E Trade Street,Duke Energy,"701 E Trade Street, Charlotte, NC, USA",Individual,1,,24919.0,1968.0,datacenterhawk,1.0,1.0
35.2221137,-80.83531289999999,Digital Realty · 125 North Myers Street,Duke Energy,"125 North Myers Street, Charlotte, NC, USA",Individual,3,2.0,30600.0,1928.0,datacenterhawk; datacenters.com,1.0,1.0
35.248184949999995,-120.642318426259,Digital West Data Center,Digital West Networks,"711 Tank Farm Rd, San Luis Obispo, CA, 93401, USA",Individual,1,,,,datacentermap,1.0,1.0
35.2504493,-81.39509819999999,T5 Data Centers · T5@Charlotte II,Duke Energy,"131 Riverside Court, Kings Mountain, NC, USA",Individual,1,4.0,150000.0,2011.0,datacenterhawk; datacenters.com,1.0,1.0
35.25087570000001,-81.00135399999999,Digital Realty · 12899 Moores Chapel Road,Digital Realty,"12899 Moores Chapel Road, Charlotte, NC, USA",Campus,2,0.0,0.0,2004.0,datacenterhawk,1.0,1.0
35.251209,-120.66729375510204,Lumen San Luis Obispo 2,Lumen,"254 Granada Drive, San Luis Obispo, CA, 93401, USA",Individual,1,,27110.0,,datacentermap,1.0,1.0
35.255372,-120.64204933333332,H5 Data Centers San Luis Obispo,H5 Data Centers,"3610 Sacramento Dr., San Luis Obispo, CA, 93401, USA",Individual,1,,44000.0,,datacentermap,1.0,1.0
35.2557272,-120.6407318,H5 Data Centers · 3610 Sacramento Drive,H5 Data Centers,"3610 Sacramento Drive, San Luis Obispo, CA, USA",Individual,1,,44000.0,2001.0,datacenterhawk; datacenters.com,1.0,1.0
35.2565599,-120.6450195,Lumen: San Luis Obispo 1 Data Center,Lumen,"775 Capitolio Way, San Luis Obispo, CA, USA",Individual,1,0.018,35000.0,,datacenters.com,1.0,1.0
35.256807733486475,-120.64513970626184,Lumen San Luis Obispo 1,Lumen,"775 Capitolio Way, San Luis Obispo, CA, 93401, USA",Individual,1,,35000.0,,datacentermap,1.0,1.0
35.3115685,-80.7035758,PowerHouse Data Centers · PowerHouse Charlotte,Duke Energy,"10800 University City Boulevard, Charlotte, NC, USA",Individual,1,,,,datacenterhawk,1.0,1.0
35.3165376,-81.8251227,"Meta, Inc.: Forest City Data Center","Meta, Inc.","480 Social Circle, Forest City, NC, USA",Individual,1,,,,datacenters.com,1.0,1.0
35.3297403,-80.7657984,Flexential · Charlotte - North,Duke Energy,"10105 David Taylor Drive, Charlotte, NC, USA",Individual,3,4.0,207000.0,1985.0,datacenterhawk; datacenters.com,0.5185185185185185,1.0
35.329863,-80.76579057556785,MOD Mission Critical: CLT2 - Flexential Charlotte North Data Center PoP,MOD Mission Critical,"10105 David Taylor Drive, Charlotte, NC, 28262, USA",Individual,1,3.0,62589.0,,datacenters.com,1.0,1.0
35.37341591836735,-119.01802897959185,Lumen Bakersfield 2,Lumen,"1430 Truxtun Ave, Bakersfield, CA, 93301, USA",Individual,1,,,,datacentermap,1.0,1.0
35.373728,-119.017792,Lumen: Bakersfield 2 Data Center,Lumen,"1430 Truxtun Ave, Bakersfield, CA, USA",Individual,1,0.018,4917.0,,datacenters.com,1.0,1.0
35.37740814285714,-119.011646,Lumen Bakerfield 1,Lumen,"2020 P. Street, Bakersfield, CA, 93311, USA",Individual,1,,8520.0,,datacentermap,1.0,1.0
35.417905,-97.6162333,EdgeX Data Centers · EdgeX DC1,OG&E,"442 Newcastle Rd, Oklahoma City, OK, USA",Individual,1,,65000.0,2010.0,datacenterhawk,1.0,1.0
35.4248991,-97.599732,Tonaquint · 4442 Newcastle Road,Tonaquint,"4442 Newcastle Road, Oklahoma City, OK, USA",Individual,2,5.0,64942.0,2010.0,datacenterhawk; datacenters.com,1.0,1.0
35.467274,-97.649603,"RACK59 · 7725 W Reno Avenue, Suite 304",Oklahoma Gas & Electric,"7725 W Reno Avenue, Suite 304, Oklahoma City, OK, USA",Individual,1,,,1963.0,datacenterhawk,1.0,1.0
35.471452,-97.50708000000002,RACK59 Data Center: Oklahoma Data Center,,"7725 West Reno Avenue, Oklahoma City, OK, USA",Individual,1,40.0,250000.0,,datacenters.com,1.0,1.0
35.4881539,-82.5580616,"DartPoints · 100 Technology Drive, Suite C",DartPoints,"100 Technology Drive, Suite C, Asheville, NC, USA",Individual,1,,23000.0,2003.0,datacenterhawk; datacenters.com,1.0,1.0
35.505162,-80.6227849,Segra · Kannapolis,"Windstream Communications, Time Warner Cable, Level 3 (Lumen Technologies)","465 Charles Babbage Lane, Kannapolis, NC, USA",Individual,1,2.0,50000.0,2014.0,datacenterhawk; datacenters.com,1.0,1.0
35.5135682,-97.5950748,TierPoint · OK2,TierPoint,"4114 Perimeter Center Place, Oklahoma City, OK, USA",Individual,1,,69867.0,2015.0,datacenterhawk,1.0,1.0
35.514045,-97.59255728571428,TierPoint: Oklahoma City OK2 Data Center,TierPoint,"4114 Perimeter Center Place, Oklahoma City, OK, 73112, USA",Individual,1,2.0,69000.0,,datacenters.com,1.0,1.0
35.5141768,-97.5961741,TierPoint · OKC,TierPoint,"4121 Perimeter Center Place, Oklahoma City, OK, USA",Building,2,0.0,22455.0,1982.0,datacenterhawk,1.0,1.0
35.535759,-97.5222917,Chesapeake Energy · 600 NW 62nd Street,OG&E,"600 NW 62nd Street, Oklahoma City, OK, USA",Individual,1,,87000.0,2014.0,datacenterhawk,1.0,1.0
35.5639878,-80.82836089999999,GIGA Data Centers · CLT-1,Duke Energy,"1035 Mecklenburg Highway, Mooresville, NC, USA",Individual,1,3.0,165800.0,1971.0,datacenterhawk; datacenters.com,1.0,1.0
35.5877634,-81.2569565,Apple Inc.: Maiden Data Center,Apple Inc.,"5977 Startown Road, Newton, NC, USA",Individual,1,,,,datacenters.com,1.0,1.0
35.6970395,-95.3937246,Core Scientific · W 43rd Street S,Core Scientific,"W 43rd Street S, Muskogee, OK, USA",Individual,1,,,,datacenterhawk,1.0,1.0
35.7014246,-81.1565612,Data Journey · 2436 Penny Road,Data Journey,"2436 Penny Road, Claremont, NC, USA",Individual,1,,140000.0,2008.0,datacenterhawk; datacenters.com,1.0,1.0
35.7249828,-78.662364,Segra · 2100 Garner Station Boulevard,Segra,"2100 Garner Station Boulevard, Raleigh, NC, USA",Individual,2,0.0,48600.0,1999.0,datacenterhawk; datacenters.com,1.0,1.0
35.727321,-81.20587599999999,Microsoft Azure: Lyle Creek Data Center,Microsoft Azure,"1521 N Nc 16 Hwy, Conover, NC, 28613, USA",Individual,1,,,,datacenters.com,1.0,1.0
35.7743363,-78.63876549999999,CenterServ: Raleigh Data Center,CenterServ,"421 Fayetteville Street, Raleigh, NC, USA",Individual,1,,,,datacenters.com,1.0,1.0
35.8392977,-81.48296820000002,CentriLogic · 801 Main Street NW,CentriLogic,"801 Main Street NW, Lenoir, NC, USA",Individual,1,,23500.0,2013.0,datacenterhawk,1.0,1.0
35.8503278,-78.8288705,MOD Mission Critical: MOR1 - Flexential Morrisville Data Center PoP,MOD Mission Critical,"5150 McCrimmon Parkway, Morrisville, NC, USA",Individual,1,4.0,99976.0,,datacenters.com,1.0,1.0
35.8504409,-78.8289489,Flexential · Raleigh,Flexential,"5150 McCrimmon Parkway #423, Morrisville, NC, USA",Individual,1,4.0,99976.0,1997.0,datacenterhawk; datacenters.com,1.0,1.0
35.8544469,-78.5970189,TierPoint · RAL,TierPoint,"5301 Departure Drive, Suite 111, Raleigh, NC, USA",Building,3,0.0,65000.0,2011.0,datacenterhawk; datacenters.com,1.0,1.0
35.85705892928928,-81.50162011498043,"Centrilogic: Lenoir, North Carolina",Centrilogic,"801 N Main St, Lenoir, NC, 28645, USA",Individual,1,,,,datacenters.com,1.0,1.0
35.8957405,-78.84917279999999,Acehost Data Centers: Raleigh-Durham Data Center,Acehost,"4518 South Miami Boulevard, Durham, NC, USA",Individual,1,1.0,14000.0,,datacenters.com,1.0,1.0
35.8973558,-78.8788039,Compass Datacenters · 99 TW Alexander Drive,Compass Data Centers,"99 TW Alexander Drive, Durham, NC, USA",Individual,3,,70000.0,2013.0,datacenterhawk; datacenters.com,1.0,1.0
35.90722574748671,-78.77805605040363,LightEdge: Raleigh Data Center,LightEdge,"8020 Arco Corporate Dr, Raleigh, NC, 27617, USA",Individual,1,,11978.0,,datacenters.com,1.0,1.0
35.907421,-78.7783505,LightEdge · RTP 1,LightEdge,"8020 Arco Corporate Drive, Suite 310, Raleigh, NC, USA",Building,2,0.0,95176.0,2006.0,datacenterhawk,1.0,1.0
35.9198234,-86.8156786,Flexential · Nashville - Franklin,Flexential,"4600 Carothers Parkway, Franklin, TN, USA",Individual,2,3.0,80726.0,2016.0,datacenterhawk; datacenters.com,1.0,1.0
35.92045615000001,-86.815573902735,Flexential: Nashville - Franklin Data Center,Flexential,"4600 Carothers Parkway, Franklin, TN, 37067, USA",Individual,1,6.0,80000.0,,datacenters.com,1.0,1.0
35.9239634,-86.8571442,Compass Datacenters: Tennessee Data Center,Compass Datacenters,"3111 Eddy Lane, Franklin, TN, USA",Individual,1,7.2,,,datacenters.com,1.0,1.0
35.9246013,-86.85581979999999,Compass Datacenters · 311 Eddy Lane,Middle Tennessee Electric Membership Corp.,"311 Eddy Lane, Franklin, TN, USA",Individual,3,0.0,157000.0,2013.0,datacenterhawk; datacenters.com,1.0,1.0
35.9349768,-78.8808079,CyrusOne · DUR1,Duke Energy,"2223 NE Creek Parkway, Durham, NC, USA",Individual,1,34.5,420000.0,2013.0,datacenterhawk; datacenters.com,1.0,1.0
35.9507012,-86.83398760000001,Flexential · Nashville - Cool Springs,Flexential,"425 Duke Drive, Suite 400, Franklin, TN, USA",Building,2,0.0,74679.0,2015.0,datacenterhawk,1.0,1.0
35.9509539,-86.83367919999999,Flexential: Nashville - Cool Springs Data Center,Flexential,"425 Duke Drive, Franklin, TN, USA",Individual,1,3.0,74679.0,,datacenters.com,1.0,1.0
35.9724687,-86.8086075,Flexential · Nashville - Brentwood,Flexential,"7100 Commerce Way, Suite 25, Brentwood, TN, USA",Individual,2,0.0,19150.0,1983.0,datacenterhawk; datacenters.com,1.0,1.0
36.0220289,-115.0825085,CenterServ: Henderson Data Center,CenterServ,"170 South Green Valley Parkway, Henderson, NV, USA",Individual,1,,,,datacenters.com,1.0,1.0
36.0553117,-115.216217,Switch · LAS VEGAS 11,Switch Solar Stations,"7380 Lindell Road, Las Vegas, NV, USA",Individual,1,,343436.0,2018.0,datacenterhawk,1.0,1.0
36.05553099999999,-115.223201,Switch · LAS VEGAS 10,Switch,"7375 Lindell Road, Las Vegas, NV, USA",Individual,1,25.8,343436.0,2017.0,datacenterhawk,1.0,1.0
36.0557834,-115.2187352,Switch · LAS VEGAS 9,Switch Solar Stations,"7365 S Lindell Rd, Las Vegas, NV, USA",Individual,1,,471248.0,2015.0,datacenterhawk,1.0,1.0
36.0558063,-80.2269737,Segra · 3310 Old Lexington Road,Segra,"3310 Old Lexington Road, Winston-Salem, NC, USA",Individual,1,6.0,120000.0,2002.0,datacenterhawk; datacenters.com,1.0,1.0
36.05597138245561,-115.01144795318268,"Google: Henderson, NV Data Center",Google,"560 W Warm Springs Rd, Henderson, NV, 89011, USA",Individual,1,,75000.0,2019.0,datacenters.com,1.0,1.0
36.0578354,-115.2141851,Switch · LAS VEGAS 8,Switch Solar Stations,"5225 W Capovilla Avenue, Las Vegas, NV, USA",Individual,2,27.5,436248.0,2013.0,datacenterhawk,1.0,1.0
36.059177,-115.1460121,DataBank · LAS1,DataBank,"7185 Pollock Drive, Las Vegas, NV, USA",Individual,1,3.0,36800.0,1973.0,datacenterhawk; datacenters.com,1.0,1.0
36.0599212,-115.2102389,Switch · LAS VEGAS 7,Switch Solar Stations,"7135 S Decatur Boulevard, Las Vegas, NV, USA",Ambiguous/Flagged,4,,,2008.0,datacenterhawk; datacenters.com,0.46145679136525825,0.3125
36.0620207,-115.2235991,Switch · LAS VEGAS 15,Switch,"6050 Badura Avenue, Las Vegas, NV, USA",Building,2,0.0,300000.0,2021.0,datacenterhawk,1.0,1.0
36.064568,-115.217781,Switch · LAS VEGAS 16,Switch,"5656 Badura Avenue, Las Vegas, NV, USA",Campus,2,0.0,0.0,,datacenterhawk,1.0,1.0
36.0654152,-115.1307871,EdgeConneX · LAS01,EdgeConneX,"1541 Pama Lane, Las Vegas, NV, USA",Individual,1,,30250.0,2006.0,datacenterhawk; datacenters.com,1.0,1.0
36.0665599,-115.2135871,Synoptek: Las Vegas Data Center,Synoptek,"6795 S Edmond St 3rd floor, Las Vegas, NV, 89118, USA",Individual,1,10.0,1000.0,,datacenters.com,1.0,1.0
36.0676881,-115.1380062,TPx Communications: Las Vegas Data Center,TPx Communications,"1181 Grier Dr, Las Vegas, NV, 89119, USA",Individual,1,,32326.0,,datacenters.com,1.0,1.0
36.07102649999999,-80.33349580000001,CenterServ: Winston-Salem Data Center,CenterServ,"615 St George Square Ct, Winston-Salem, NC, USA",Individual,1,,,,datacenters.com,1.0,1.0
36.0925354,-79.8218854,CenterServ: Greensboro Data Center,CenterServ,"717 Green Valley Road, Greensboro, NC, USA",Individual,1,,,,datacenters.com,1.0,1.0
36.0966178,-95.8401248,Compass Datacenters · Tulsa I,TierPoint/Compass,"12151 E State Farm Boulevard S, Tulsa, OK, USA",Individual,2,6.2,32000.0,2017.0,datacenterhawk; datacenters.com,1.0,1.0
36.10294777960094,-86.75537397294435,Lumen: Nashville 1 Data Center,Lumen,"2990 Sidco Dr, Nashville, TN, USA",Individual,1,,9561.0,,datacenters.com,1.0,1.0
36.1427182,-115.0774945,Lumen: Las Vegas 2 Data Center,Lumen,"4485 East Sahara Avenue, Las Vegas, NV, USA",Individual,1,,19000.0,,datacenters.com,1.0,1.0
36.1436482,-115.0767723,Switch · SuperNap 4,Switch,"4495 E Sahara Avenue, Las Vegas, NV, USA",Building,2,0.0,53760.0,2006.0,datacenterhawk,1.0,1.0
36.1448813,-86.70172149999999,EdgeConneX · NAS01,EdgeConneX,"1841 Air Lane Drive, Bldg 3, Nashville, TN, USA",Individual,2,0.0,42500.0,1982.0,datacenterhawk; datacenters.com,1.0,1.0
36.1498688,-86.6797864,Lumen: Nashville 2 Data Center,Lumen,"2530 Perimeter Place Drive, Nashville, TN, USA",Individual,1,,30400.0,,datacenters.com,1.0,1.0
36.1534048,-95.9893127,CenterServ: Tulsa Data Center,CenterServ,"321 South Boston Avenue, Tulsa, OK, USA",Individual,1,,,,datacenters.com,1.0,1.0
36.1567702,-95.9939288,Lumen: Tulsa 1 Data Center,Lumen,"18 West Archer Street, Tulsa, OK, USA",Individual,1,,10000.0,,datacenters.com,1.0,1.0
36.1587198,-95.9886179,TierPoint · TUL,TierPoint,"322 E Archer Street, Tulsa, OK, USA",Individual,2,0.0,37000.0,1928.0,datacenterhawk; datacenters.com,1.0,1.0
36.1592198,-86.77276900000001,365 Data Centers: NA2 Nashville Data Center,,"101 Molloy Street suite 300, Nashville, TN, USA",Individual,1,,,,datacenters.com,1.0,1.0
36.16264399884785,-86.77634355393025,H5 Data Centers · TN-01,H5 Data Centers,"211 Commerce Street, Nashville, TN, USA",Individual,1,,23000.0,2000.0,datacenterhawk; datacenters.com,1.0,1.0
36.1626887,-86.7786332,365 Data Centers: NA1 Nashville Data Center,365 Data Centers,"147 4th Avenue North, Nashville, TN, USA",Ambiguous/Flagged,2,,,,datacenters.com,0.672566371681416,0.2222222222222222
36.1627009,-86.7786931,365 Data Centers · NA1,365 Data Centers,"147 Fourth Avenue North, 8th Floor, Nashville, TN, USA",Individual,1,,50000.0,2000.0,datacenterhawk,1.0,1.0
36.1637872,-86.7800857,Not Available,CenterServ,"424 Church Street, Nashville, TN, USA",Individual,1,,,,datacenters.com,1.0,1.0
36.1661209,-115.1444891,CenterServ: Las Vegas Data Center,CenterServ,"400 S 4th St, Las Vegas, NV, USA",Individual,1,,,,datacenters.com,1.0,1.0
36.1683238,-115.143059,Flexential · Las Vegas - Downtown,Flexential,"304 East Carson Avenue, Las Vegas, NV, USA",Individual,1,,33135.0,1965.0,datacenterhawk,1.0,1.0
36.1684788,-115.143083,Flexential: Las Vegas - Downtown Data Center,Flexential,"304 E Carson Ave suite 370, Las Vegas, NV, 89101, USA",Individual,1,1.0,33135.0,,datacenters.com,1.0,1.0
36.1685602,-115.1433903,Enzu: LAS1 Las Vegas Data Center,,"302 E Carson Ave, Las Vegas, NV, USA",Individual,1,,,,datacenters.com,1.0,1.0
36.2365611,-115.1173021,Lumen: Las Vegas 1 Data Center,Lumen,"1 Aerojet Way, North Las Vegas, NV, USA",Individual,1,0.018,37500.0,,datacenters.com,1.0,1.0
36.24816195,-115.10125444220594,Flexential: Las Vegas - North Data Center,Flexential,"3330 E Lone Mountain Rd, North Las Vegas, NV, 89081, USA",Ambiguous/Flagged,2,,,,datacenters.com,0.5773195876288659,0.2702702702702703
36.2483769,-115.1012586,Flexential · Las Vegas - North,"tw telecom, Cogent Communications, AT&T, Megaport","3330 E Lone Mountain Road, North Las Vegas, NV, USA",Ambiguous/Flagged,2,,,2007.0,datacenterhawk; datacenters.com,1.0,0.23728813559322035
36.26629900949128,-115.0478714642136,NOVVA: Las Vegas Data Center,Novva Data Centers,"6115 Nicco Way, Las Vegas, NV, 89115, USA",Individual,1,30.0,275000.0,,datacenters.com,1.0,1.0
36.2704723,-115.0479323,Novva · 6115 N Nicco Way,Novva,"6115 N Nicco Way, North Las Vegas, NV, USA",Building,2,0.0,246328.0,2023.0,datacenterhawk,1.0,1.0
36.3271399,-102.0794609,Lumen Stratford 1,Lumen,"501 W Texas Avenue, Stratford, TX, 79084, USA",Individual,1,,20000.0,,datacentermap,1.0,1.0
36.40895440000001,-86.3740459,"Meta, Inc.: Gallatin Data Centers","Meta, Inc.","1 Meta Lp, Gallatin, TN, 37066, USA",Individual,1,,,,datacenters.com,1.0,1.0
36.4092948,-86.3867243,Centersquare · Nashville - Building 1,Gallatin Department of Electricity (GDE),"1398 Gateway Drive, Gallatin, TN, USA",Building,2,0.0,82950.0,2020.0,datacenterhawk,0.972972972972973,1.0
36.6008629,-78.549977,TECfusions · 250 Burlington Drive,Peraton,"250 Burlington Drive, Clarksville, VA, USA",Individual,1,78.5,195965.0,,datacenterhawk; datacentermap; datacenters.com,1.0,1.0
