unique_key,source,name,provider,streetaddress,city,zipcode,state,country,whitespace,area,yearbuilt,power,scale,certifications,url,power_standardized,area_standardized,full_address,latitude,longitude
California_San Jose_https://www.datacentermap.com/usa/california/san-jose/level3-san-jose/,datacentermap,Lumen San Jose,,"Lumen, 1380 Kifer Road, 98108 Sunnyvale",San Jose,,CA,USA,,,,,,,https://www.datacentermap.com/usa/california/san-jose/level3-san-jose/,,,"Lumen, 1380 Kifer Road, 98108 Sunnyvale, San Jose, CA, None, USA",,
California_Fremont_https://www.datacentermap.com/usa/california/fremont/t5-data-centers-t5silicon-valley/,datacentermap,T5 Data Centers - T5@Silicon Valley,T5 Data Centers,39800 Eureka Dr,Newark,94560,CA,USA,"128,566 sq.f.","128,566 sq.f.",,8.5 MW,,,https://www.datacentermap.com/usa/california/fremont/t5-data-centers-t5silicon-valley/,8.5,128566.0,"39800 Eureka Dr, Newark, CA, 94560, USA",37.5099169,-122.00179214602389
California_Fremont_https://www.datacentermap.com/usa/california/fremont/prime-hayward/,datacentermap,Prime Silicon Valley - Hayward,Prime Data Centers,26415 Corporate Ave,Hayward,94545,CA,USA,"146,000 sq.f.","146,000 sq.f.",,20 MW,Hyperscale,,https://www.datacentermap.com/usa/california/fremont/prime-hayward/,20.0,146000.0,"26415 Corporate Ave, Hayward, CA, 94545, USA",37.626012,-122.11339776290374
California_Fremont_https://www.datacentermap.com/usa/california/fremont/he-freemont1/,datacentermap,Hurricane Electric Fremont 1,Hurricane Electric,760 Mission Ct,Fremont,94539,CA,USA,"45,000 sq.f.","45,000 sq.f.",,,,,https://www.datacentermap.com/usa/california/fremont/he-freemont1/,,45000.0,"760 Mission Ct, Fremont, CA, 94539, USA",37.48998375,-121.93101147935295
California_Fremont_https://www.datacentermap.com/usa/california/fremont/he-freemont2/,datacentermap,Hurricane Electric Fremont 2,Hurricane Electric,"Hurricane Electric, 48233 Warm Springs Blvd, 94539 Fremont",Fremont,94539,CA,USA,"208,000 sq.f.","208,000 sq.f.",,,,,https://www.datacentermap.com/usa/california/fremont/he-freemont2/,,208000.0,"Hurricane Electric, 48233 Warm Springs Blvd, 94539 Fremont, Fremont, CA, 94539, USA",,
California_Fremont_https://www.datacentermap.com/usa/california/fremont/37887-shinn-street/,datacentermap,37887 Shinn Street,Valley Oak Partners,37887 Shinn St,Fremont,94536,CA,USA,"490,000 sq.f.","490,000 sq.f.",,,,,https://www.datacentermap.com/usa/california/fremont/37887-shinn-street/,,490000.0,"37887 Shinn St, Fremont, CA, 94536, USA",37.56718731736147,-121.98389905235129
California_Fremont_https://www.datacentermap.com/usa/california/fremont/apple-newark-data-center/,datacentermap,Apple Newark Data Center,Apple,39800 Eureka Drive,Newark,94560,CA,USA,,,,,,,https://www.datacentermap.com/usa/california/fremont/apple-newark-data-center/,,,"39800 Eureka Drive, Newark, CA, 94560, USA",37.5099169,-122.00179214602389
California_San Francisco_https://www.datacentermap.com/usa/california/san-francisco/365-main-st/,datacentermap,365 Main Street (SFO12),Digital Realty,365 Main Street,San Francisco,94105,CA,USA,"75,000 sq.f.","227,000 sq.f.",1940,8.6 MW,Enterprise,"Tier 3, DSS, PCI Certified, ISO27001, LEED, SOC 2 Type II Certified, SOC 3 Type 2 Certified, NIST 800-53",https://www.datacentermap.com/usa/california/san-francisco/365-main-st/,8.6,227000.0,"365 Main Street, San Francisco, CA, 94105, USA",37.788731049999996,-122.3904690619859
California_San Francisco_https://www.datacentermap.com/usa/california/san-francisco/200-paul-avenue/,datacentermap,200 Paul Avenue (SFO10),Digital Realty,200 Paul Avenue,San Francisco,94124,CA,USA,"117,700 sq.f.","527,000 sq.f.",1955,15.3 MW,,"Tier 3, DSS PCI Certified, LEED, SOC 2 Type II Certified, SOC 3 Type 2 Certified",https://www.datacentermap.com/usa/california/san-francisco/200-paul-avenue/,15.3,527000.0,"200 Paul Avenue, San Francisco, CA, 94124, USA",37.722988,-122.397787
California_San Francisco_https://www.datacentermap.com/usa/california/san-francisco/fortress-data-centers/,datacentermap,,,nan,nan,,Nan,nan,,,,,,,https://www.datacentermap.com/usa/california/san-francisco/fortress-data-centers/,,,None,44.933143,7.540121
California_San Francisco_https://www.datacentermap.com/usa/california/san-francisco/colocation-america-200-paul/,datacentermap,Colocation America SFDC1,Colocation America,200 Paul Ave,San Francisco,94124,CA,USA,"32,000 sq.f.","32,000 sq.f.",2008,0.15 kW/sq.f.,,"Tier 3 DSS PCI Certified, SAS70 Type 2 Certified, HIPAA",https://www.datacentermap.com/usa/california/san-francisco/colocation-america-200-paul/,0.00015,32000.0,"200 Paul Ave, San Francisco, CA, 94124, USA",37.722988,-122.397787
California_San Francisco_https://www.datacentermap.com/usa/california/san-francisco/novva-san-francisco/,datacentermap,Novva San Francisco,Novva,400 Paul Ave,San Francisco,94124,CA,USA,"182,000 sq.f.","182,000 sq.f.",,36 MW,,DSS PCI Compliant,https://www.datacentermap.com/usa/california/san-francisco/novva-san-francisco/,36.0,182000.0,"400 Paul Ave, San Francisco, CA, 94124, USA",37.723561,-122.400192
California_San Francisco_https://www.datacentermap.com/usa/california/san-francisco/fastmetrics-360-spear/,datacentermap,Data Center 360 Spear Street,Fastmetrics LLC,360 Spear Street,San Francisco,94105,CA,USA,,,,,,,https://www.datacentermap.com/usa/california/san-francisco/fastmetrics-360-spear/,,,"360 Spear Street, San Francisco, CA, 94105, USA",37.78899165,-122.39013668645539
California_San Francisco_https://www.datacentermap.com/usa/california/san-francisco/cyxtera-sfo3a/,datacentermap,,,nan,nan,,Nan,nan,,,,,,,https://www.datacentermap.com/usa/california/san-francisco/cyxtera-sfo3a/,,,None,44.933143,7.540121
California_San Francisco_https://www.datacentermap.com/usa/california/san-francisco/cyxtera-sfo3b/,datacentermap,Centersquare - Silicon Valley SFO3-B,Cyxtera,1320 Kifer Rd,Sunnyvale,94086,CA,USA,"378,000","49,000",,8 MW,,"DSS PCI Certified, ISO27001 Certified, ISAE3402 Type 2 Certified, SOC 1 Type II Certified, SOC 2 Type II Certified, SSAE 18 Audited, NIST 800-53 Certified",https://www.datacentermap.com/usa/california/san-francisco/cyxtera-sfo3b/,8.0,378000.0,"1320 Kifer Rd, Sunnyvale, CA, 94086, USA",37.376271006782886,-122.01829685690335
California_San Francisco_https://www.datacentermap.com/usa/california/san-francisco/ns3i/,datacentermap,CoreSite Santa Clara (SV6),CoreSite,3001 Coronado Dr,Santa Clara,95054,CA,USA,,,,,,,https://www.datacentermap.com/usa/california/san-francisco/ns3i/,,,"3001 Coronado Dr, Santa Clara, CA, 95054, USA",37.37766447172142,-121.97334309489725
California_San Francisco_https://www.datacentermap.com/usa/california/san-francisco/level3-san-francisco/,datacentermap,Lumen San Francisco 1,Lumen,185 Berry Street,San Francisco,94107,CA,USA,"57,695 sq. ft.","16,150 sq. ft.",,,,,https://www.datacentermap.com/usa/california/san-francisco/level3-san-francisco/,,57695.0,"185 Berry Street, San Francisco, CA, 94107, USA",37.77624315,-122.39170215
California_San Francisco_https://www.datacentermap.com/usa/california/san-francisco/hosting-san-francisco/,datacentermap,Data Canopy - San Francisco,Hosting.com,630 Third Street,San Francisco,94107,CA,USA,,,,,,,https://www.datacentermap.com/usa/california/san-francisco/hosting-san-francisco/,,,"630 Third Street, San Francisco, CA, 94107, USA",,
California_San Francisco_https://www.datacentermap.com/usa/california/san-francisco/jma-wired/,datacentermap,JMA Wired,,"JMA Ventures, LLC 360 Spear St Suite 100",San Francisco,94105,CA,USA,,,,,,,https://www.datacentermap.com/usa/california/san-francisco/jma-wired/,,,"JMA Ventures, LLC 360 Spear St Suite 100, San Francisco, CA, 94105, USA",,
California_Santa Clara_https://www.datacentermap.com/usa/california/santa-clara/1100-space-park-drive/,datacentermap,1100 Space Park Dr (SJC10),Digital Realty,1100 Space Park Drive,Santa Clara,95054,CA,USA,"67,900 sq.f.","165,000 sq.f.",2001,6.3 MW,,"Tier 3, DSS, PCI Certified, ISO27001 Certified, HIPAA, SOC 2 Type II Certified, SOC 3 Type 2 Certified, NIST 800-53 Security",https://www.datacentermap.com/usa/california/santa-clara/1100-space-park-drive/,6.3,165000.0,"1100 Space Park Drive, Santa Clara, CA, 95054, USA",37.375795249999996,-121.9533356186873
California_Santa Clara_https://www.datacentermap.com/usa/california/santa-clara/3105-alfred-rd/,datacentermap,3105 Alfred Rd (SJC30),Digital Realty,3105 Alfred Road,Santa Clara,95054,CA,USA,"26,900 sq.f.","50,000 sq.f.",1974,4.5 MW,,"LEED Gold, SOC 2 Type II Certified, SOC 3 Type 2 Certified",https://www.datacentermap.com/usa/california/santa-clara/3105-alfred-rd/,4.5,50000.0,"3105 Alfred Road, Santa Clara, CA, 95054, USA",,
California_Santa Clara_https://www.datacentermap.com/usa/california/santa-clara/1550-space-park/,datacentermap,1500 Space Park Dr (SJC14),Digital Realty,1500 Space Park Dr,Santa Clara,95054,CA,USA,"65,500 sq.f.","65,500 sq.f.",1969,4.8 MW,,Gold LEED,https://www.datacentermap.com/usa/california/santa-clara/1550-space-park/,4.8,65500.0,"1500 Space Park Dr, Santa Clara, CA, 95054, USA",37.37576825,-121.95518440075934
California_Santa Clara_https://www.datacentermap.com/usa/california/santa-clara/telx-scl2/,datacentermap,2820 Northwestern Pkwy (SJC34),Digital Realty,2820 Northwestern Pkwy,Santa Clara,95051,CA,USA,"22,700 sq.f.","38,000 sq.f.",,5.7 MW,,"DSS PCI Compliant, ISO27001 Certified, HIPAA, SOC 2 Type II Certified, SOC 3 Type 2 Certified, NIST 800-53",https://www.datacentermap.com/usa/california/santa-clara/telx-scl2/,5.7,38000.0,"2820 Northwestern Pkwy, Santa Clara, CA, 95051, USA",37.372569299999995,-121.97365893917444
California_Santa Clara_https://www.datacentermap.com/usa/california/santa-clara/3115-alfred-rd/,datacentermap,3205 Alfred St (SJC35),Digital Realty,3205 Alfred Street,Santa Clara,95054,CA,USA,"34,200 sq.f.","66,000 sq.f.",2018,6 MW,,"Tier 3, DSS, PCI Compliant, LEED Gold, SOC 2 Type II Certified, SOC 3 Type 2 Certified",https://www.datacentermap.com/usa/california/santa-clara/3115-alfred-rd/,6.0,66000.0,"3205 Alfred Street, Santa Clara, CA, 95054, USA",37.37755359690619,-121.95867672513339
California_Santa Clara_https://www.datacentermap.com/usa/california/santa-clara/1525-comstock-street/,datacentermap,1525 Comstock St (SJC16),Digital Realty,1525 Comstock Street,Santa Clara,95054,CA,USA,"65,500 sq.f.",,1980,"4,500 kW",,Platinum LEED certified,https://www.datacentermap.com/usa/california/santa-clara/1525-comstock-street/,4.5,65500.0,"1525 Comstock Street, Santa Clara, CA, 95054, USA",37.37488095,-121.9559990878378
California_Santa Clara_https://www.datacentermap.com/usa/california/santa-clara/2805-lafayette/,datacentermap,2805 Lafayette St (SJC31),Digital Realty,2805 Lafayette Street,Santa Clara,95050,CA,USA,"55,800 sq.f.","145,800 sq.f.",1984,9.3 MW,,DSS PCI Certified ISO27001 Certified ISO9001 Certified ISO14001 Certified ISO50001 Certified SOC 2 Type II Certified SOC 3 Type 2 Certified,https://www.datacentermap.com/usa/california/santa-clara/2805-lafayette/,9.3,145800.0,"2805 Lafayette Street, Santa Clara, CA, 95050, USA",37.37234705,-121.9482597108543
California_Santa Clara_https://www.datacentermap.com/usa/california/santa-clara/2220-de-la-cruz-boulevard/,datacentermap,,,nan,nan,,Nan,nan,,,,,,,https://www.datacentermap.com/usa/california/santa-clara/2220-de-la-cruz-boulevard/,,,None,44.933143,7.540121
California_Santa Clara_https://www.datacentermap.com/usa/california/santa-clara/1201-comstock-street/,datacentermap,1201 Comstock St (SJC15),Digital Realty,1201 Comstock Street,Santa Clara,95054,CA,USA,"65,500 sq.f.","65,500 sq.f.",1975,2.2 MW,,LEED Platinum,https://www.datacentermap.com/usa/california/santa-clara/1201-comstock-street/,2.2,65500.0,"1201 Comstock Street, Santa Clara, CA, 95054, USA",37.374996550000006,-121.95407689999999
California_Santa Clara_https://www.datacentermap.com/usa/california/santa-clara/1725-comstock-street/,datacentermap,,,nan,nan,,Nan,nan,,,,,,,https://www.datacentermap.com/usa/california/santa-clara/1725-comstock-street/,,,None,44.933143,7.540121
California_Santa Clara_https://www.datacentermap.com/usa/california/santa-clara/cologix-sv1/,datacentermap,Cologix SV1,Cologix,2050 Martin Ave.,Santa Clara,95050,CA,USA,No data supplied by Cologix,No data supplied by Cologix,2021,20 MW,No data supplied by Cologix,DSS PCI Certified HIPAA,https://www.datacentermap.com/usa/california/santa-clara/cologix-sv1/,20.0,,"2050 Martin Ave., Santa Clara, CA, 95050, USA",37.3652455,-121.96184329822981
California_Santa Clara_https://www.datacentermap.com/usa/california/santa-clara/centersquare-silicon-valley-sfo4-b/,datacentermap,Centersquare - Silicon Valley SFO4-B,,1550 Space Park Dr,Santa Clara,95054,CA,USA,"40,664 sq.f.","31,448 sq.f.",,3.3 MW,,"Tier 3, DSS, PCI Certified, ISO27001 Certified, ISAE3402 Type 2 Certified, SOC 1 Type I Certified, SOC 2 Type II Certified, NIST 800-53 Certified",https://www.datacentermap.com/usa/california/santa-clara/centersquare-silicon-valley-sfo4-b/,3.3,40664.0,"1550 Space Park Dr, Santa Clara, CA, 95054, USA",37.376168,-121.95621655966583
California_Santa Clara_https://www.datacentermap.com/usa/california/santa-clara/3011-lafayette-street/,datacentermap,3011 Lafayette St (SJC11),Digital Realty,3011 Lafayette Street,Santa Clara,95054,CA,USA,"51,000 sq.f.","90,800 sq.f.",2001,6 MW,,"DSS, PCI Compliant, SOC 2 Type II Certified, SOC 3 Type 2 Certified",https://www.datacentermap.com/usa/california/santa-clara/3011-lafayette-street/,6.0,90800.0,"3011 Lafayette Street, Santa Clara, CA, 95054, USA",37.37642765,-121.94847572664037
California_Santa Clara_https://www.datacentermap.com/usa/california/santa-clara/1350-duane-3080-raymond/,datacentermap,1350 Duane & 3080 Raymond,Digital Realty,1350 Duane Ave / 3080 Raymond St,Santa Clara,95054,CA,USA,,,,,,,https://www.datacentermap.com/usa/california/santa-clara/1350-duane-3080-raymond/,,,"1350 Duane Ave / 3080 Raymond St, Santa Clara, CA, 95054, USA",,
California_Santa Clara_https://www.datacentermap.com/usa/california/santa-clara/2825-2845-lafayette-street-sjc36/,datacentermap,2825-2845 Lafayette Street (SJC36),Digital Realty,2825-2845 Lafayette St,Santa Clara,95054,CA,USA,,,,,,,https://www.datacentermap.com/usa/california/santa-clara/2825-2845-lafayette-street-sjc36/,,,"2825-2845 Lafayette St, Santa Clara, CA, 95054, USA",,
California_Santa Clara_https://www.datacentermap.com/usa/california/santa-clara/2045-2055-lafayette-street/,datacentermap,2045 & 2055 LaFayette St (SJC17),Digital Realty,2045 & 2055 LaFayette Street,Santa Clara,95050,CA,USA,"300,000 sq.f.","300,000 sq.f.",2000,,,,https://www.datacentermap.com/usa/california/santa-clara/2045-2055-lafayette-street/,,300000.0,"2045 & 2055 LaFayette Street, Santa Clara, CA, 95050, USA",37.35048249508852,-121.94358755129021
California_Santa Clara_https://www.datacentermap.com/usa/california/santa-clara/641-walsh/,datacentermap,641 Walsh Ave (SJC37),Digital Realty,641 Walsh Ave,Santa Clara,95054,CA,USA,"430,000 sq.f.",,2022,,,,https://www.datacentermap.com/usa/california/santa-clara/641-walsh/,,430000.0,"641 Walsh Ave, Santa Clara, CA, 95054, USA",37.3709829,-121.94721118096327
California_Santa Clara_https://www.datacentermap.com/usa/california/santa-clara/2403-walsh-street/,datacentermap,2403 Walsh St (SJC19),Digital Core REIT,2403 Walsh Street,Santa Clara,95051,CA,USA,,,,,,,https://www.datacentermap.com/usa/california/santa-clara/2403-walsh-street/,,,"2403 Walsh Street, Santa Clara, CA, 95051, USA",,
California_Santa Clara_https://www.datacentermap.com/usa/california/santa-clara/2401-walsh-street/,datacentermap,2401 Walsh St (SJC18),Digital Core REIT,2401 Walsh Street,Santa Clara,95051,CA,USA,,,,,,,https://www.datacentermap.com/usa/california/santa-clara/2401-walsh-street/,,,"2401 Walsh Street, Santa Clara, CA, 95051, USA",,
California_Santa Clara_https://www.datacentermap.com/usa/california/santa-clara/ntt-silicon-valley-sv1/,datacentermap,NTT Silicon Valley SV1,NTT Global Data Centers,1160 Walsh Avenue,Santa Clara,95050,CA,USA,"64,090 sq.f.","64,090 sq.f.",,16 MW,,"DSS PCI Certified, ISO27001 Certified, LEED Gold, HIPAA, SOC 1 Type II Certified, SOC 2 Type II Certified, NIST 800-53 Certified",https://www.datacentermap.com/usa/california/santa-clara/ntt-silicon-valley-sv1/,16.0,64090.0,"1160 Walsh Avenue, Santa Clara, CA, 95050, USA",37.36905325,-121.95533775006021
California_Santa Clara_https://www.datacentermap.com/usa/california/santa-clara/svcolo-santa-clara/,datacentermap,EdgeConneX Santa Clara - EDCSVC02,EdgeConneX,1700 Richard Avenue,Santa Clara,95050,CA,USA,"19,800 sq.f.","11,700 sq.f.",2001,1.8 MW,,"Tier Design Tier 3, DSS, PCI Compliant, ISO27001 Certified, HIPAA, SOC 2 Type II Certified",https://www.datacentermap.com/usa/california/santa-clara/svcolo-santa-clara/,1.8,19800.0,"1700 Richard Avenue, Santa Clara, CA, 95050, USA",37.366047494903555,-121.95800487336253
California_Santa Clara_https://www.datacentermap.com/usa/california/santa-clara/internap-santa-clara/,datacentermap,Evocative SJC11,Evocative Data Centers,2151 Mission College Blvd,Santa Clara,95054,CA,USA,"73,000 sq.f.","73,000 sq.f.",,9 MW,,"DSS PCI Compliant, HIPAA, SOC 2 Type II Certified, SOC 3 Type 1 Certified",https://www.datacentermap.com/usa/california/santa-clara/internap-santa-clara/,9.0,73000.0,"2151 Mission College Blvd, Santa Clara, CA, 95054, USA",37.38858276926831,-121.96269568148674
California_Santa Clara_https://www.datacentermap.com/usa/california/santa-clara/prime-santa-clara-1/,datacentermap,Prime Santa Clara - 1111 Comstock,Prime Data Centers,1111 Comstock St,Santa Clara,95054,CA,USA,"36,684 sq.f.","122,576 sq.f.",,9 MW,,"Tier 3, SOC 2 Type II Certified",https://www.datacentermap.com/usa/california/santa-clara/prime-santa-clara-1/,9.0,122576.0,"1111 Comstock St, Santa Clara, CA, 95054, USA",37.37500515,-121.95322522502798
California_Santa Clara_https://www.datacentermap.com/usa/california/santa-clara/prime-santa-clara-2/,datacentermap,Prime Santa Clara - 1231 Comstock,Prime Data Centers,1231 Comstock St,Santa Clara,95054,CA,USA,"28,840 sq.f.","111,974 sq.f.",,9 MW,,"Tier 3, ISO27001 Certified, SOC 2 Type II Certified",https://www.datacentermap.com/usa/california/santa-clara/prime-santa-clara-2/,9.0,111974.0,"1231 Comstock St, Santa Clara, CA, 95054, USA",37.375001999999995,-121.95487751669192
